[2025-06-01 17:22:26,753][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:47:07,605][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-17 12:47:08,413][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-17 12:47:08,662][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-17 12:47:10,711][DEBUG][MCPVectorOps] Response sent
[2025-06-17 12:47:12,725][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:47:12,729][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-17 12:47:12,732][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-17 12:47:12,732][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-17 12:47:12,732][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-17 12:47:12,732][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-17 12:47:12,732][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-17 12:47:12,732][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-17 12:47:12,732][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-17 12:47:12,741][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:47:12,742][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-17 12:47:12,742][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-17 12:47:12,750][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-17 12:47:12,751][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7a7731313610>
[2025-06-17 12:47:12,751][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-17 12:47:12,751][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-17 12:47:12,752][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "урт хугацааны өрийн дэлгэрэнгүй, зээлийн хуваарь, хүүний түвшин, жилийн хүү, үндсэн төлбөрийн буцаан төлөлт",
  "queries": null,
  "k": 12,
  "n_clusters": 10
}
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Searching for security_id=MN0LNDB68390 in board_dirs=[PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_A')]
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A/MN0LNDB68390
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C/MN0LNDB68390
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Found security folder: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Searching for security_id=MN0LNDB68390 in board_dirs=[PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_A')]
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A/MN0LNDB68390
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C/MN0LNDB68390
[2025-06-17 12:47:12,752][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:47:12,753][INFO][MCPVectorOps] [DEBUG] Found security folder: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:47:12,753][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-17 12:47:12,753][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-17 12:47:12,754][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-17 12:47:13,518][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-17 12:47:13,764][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-17 12:47:15,769][DEBUG][MCPVectorOps] Response sent
[2025-06-17 12:47:17,842][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:47:17,847][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-17 12:47:17,847][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-17 12:47:17,847][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-17 12:47:17,847][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-17 12:47:17,847][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-17 12:47:17,848][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-17 12:47:17,848][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-17 12:47:17,848][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-17 12:47:17,855][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:47:17,855][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-17 12:47:17,855][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-17 12:47:17,863][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-17 12:47:17,864][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7a7ff6d13610>
[2025-06-17 12:47:17,864][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-17 12:47:17,864][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-17 12:47:17,864][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "урт хугацааны өрийн дэлгэрэнгүй, зээлийн хуваарь, хүүний түвшин, жилийн хүү, үндсэн төлбөрийн буцаан төлөлт",
  "queries": null,
  "k": 8,
  "n_clusters": 10
}
[2025-06-17 12:47:17,864][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-17 12:47:17,864][INFO][MCPVectorOps] [DEBUG] Searching for security_id=MN0LNDB68390 in board_dirs=[PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_A')]
[2025-06-17 12:47:17,864][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A/MN0LNDB68390
[2025-06-17 12:47:17,864][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C/MN0LNDB68390
[2025-06-17 12:47:17,864][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:47:17,864][INFO][MCPVectorOps] [DEBUG] Found security folder: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:47:17,865][INFO][MCPVectorOps] [DEBUG] Searching for security_id=MN0LNDB68390 in board_dirs=[PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_A')]
[2025-06-17 12:47:17,865][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A/MN0LNDB68390
[2025-06-17 12:47:17,865][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C/MN0LNDB68390
[2025-06-17 12:47:17,865][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:47:17,865][INFO][MCPVectorOps] [DEBUG] Found security folder: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:47:17,865][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-17 12:47:17,866][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-17 12:47:17,866][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-17 12:47:18,662][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-17 12:47:18,927][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-17 12:47:21,825][DEBUG][MCPVectorOps] Response sent
[2025-06-17 12:48:35,362][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:48:35,367][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-17 12:48:35,367][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-17 12:48:35,367][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-17 12:48:35,367][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-17 12:48:35,367][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-17 12:48:35,367][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-17 12:48:35,367][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-17 12:48:35,367][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-17 12:48:35,374][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:48:35,374][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-17 12:48:35,374][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-17 12:48:35,382][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-17 12:48:35,383][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7ec652c17610>
[2025-06-17 12:48:35,383][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-17 12:48:35,383][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-17 12:48:35,383][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "historical debt schedule, loan agreements, outstanding debt, notes payable, debt maturities, long-term debt details",
  "queries": null,
  "k": 12,
  "n_clusters": 10
}
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [DEBUG] Searching for security_id=MN0LNDB68390 in board_dirs=[PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_A')]
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A/MN0LNDB68390
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C/MN0LNDB68390
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [DEBUG] Found security folder: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [DEBUG] Searching for security_id=MN0LNDB68390 in board_dirs=[PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_C'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_B'), PosixPath('/home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/primary_board_A')]
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_A/MN0LNDB68390
[2025-06-17 12:48:35,384][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_C/MN0LNDB68390
[2025-06-17 12:48:35,385][INFO][MCPVectorOps] [DEBUG] Checking candidate: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:48:35,385][INFO][MCPVectorOps] [DEBUG] Found security folder: /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390
[2025-06-17 12:48:35,385][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-17 12:48:35,385][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-17 12:48:35,386][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-17 12:48:36,378][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-17 12:48:36,639][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-17 12:48:39,753][DEBUG][MCPVectorOps] Response sent
[2025-06-17 12:48:41,789][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:48:41,794][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-17 12:48:41,794][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-17 12:48:41,794][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-17 12:48:41,794][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-17 12:48:41,794][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-17 12:48:41,794][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-17 12:48:41,794][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-17 12:48:41,794][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-17 12:48:41,802][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-17 12:48:41,802][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-17 12:48:41,802][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-17 12:48:41,810][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
